iata,name,lat,lng
GBD,Great Bend Municipal Airport,38.3442993164,-98.8591995239
HYS,Hays Regional Airport,38.84220123,-99.27320099
SUS,Spirit of St Louis Airport,38.662101745605,-90.652000427246
LYU,Ely Municipal Airport,47.82450104,-91.83070374
GPZ,Grand Rapids Itasca Co-Gordon Newstrom field,47.21110153,-93.50980377
TVF,Thief River Falls Regional Airport,48.06570053,-96.18499756
EGV,Eagle River Union Airport,45.932300567599995,-89.26830291750001
ARV,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363
YBV,Berens River Airport,52.358898,-97.018303
AVX,Catalina Airport,33.4049,-118.416
MHV,Mojave Airport,35.05939865,-118.1520004
ZIN,Interlaken Air Base,46.6766014,7.8790798
INQ,Inisheer Aerodrome,53.064701080322266,-9.510899543762207
SWT,Strezhevoy Airport,60.709400177,77.66000366210001
HUT,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002
OAI,Bagram Air Base,34.9460983276,69.26499938959999
AKH,Prince Sultan Air Base,24.062700271606445,47.580501556396484
STJ,Rosecrans Memorial Airport,39.771900177002,-94.909698486328
VOK,Volk Field,43.938999176025,-90.253402709961
GUC,Gunnison Crested Butte Regional Airport,38.53390121,-106.9329987
SIA,Xi'an Xiguan Airport,34.376701,109.120003
TOA,Zamperini Field,33.803398132324,-118.33999633789
MBL,Manistee Co Blacker Airport,44.2723999,-86.24690247
PGD,Charlotte County Airport,26.92020035,-81.9905014
WFK,Northern Aroostook Regional Airport,47.2854995728,-68.31279754639999
JHW,Chautauqua County-Jamestown Airport,42.15340042,-79.25800323
YTM,La Macaza / Mont-Tremblant International Inc Airport,46.409400939899996,-74.7799987793
SME,Lake Cumberland Regional Airport,37.053398132299996,-84.6158981323
SHD,Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517
DVL,Devils Lake Regional Airport,48.11420059,-98.90879822
DIK,Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.802001953
SDY,Sidney - Richland Regional Airport,47.706902,-104.193001
CDR,Chadron Municipal Airport,42.837600708,-103.095001221
AIA,Alliance Municipal Airport,42.0531997681,-102.804000854
MCK,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029
MTH,The Florida Keys Marathon Airport,24.726101,-81.051399
GDV,Dawson Community Airport,47.13869858,-104.8069992
OLF,L M Clayton Airport,48.094501495399996,-105.574996948
WYS,Yellowstone Airport,44.68840027,-111.1179962
ALS,San Luis Valley Regional Bergman Field,37.434898,-105.866997
CNY,Canyonlands Field,38.75500107,-109.7549973
ELY,Ely Airport Yelland Field,39.29970169,-114.8420029
VEL,Vernal Regional Airport,40.4408989,-109.5100021
RUI,Sierra Blanca Regional Airport,33.462799072266,-105.53500366211
SOW,Show Low Regional Airport,34.265499115,-110.005996704
MYL,McCall Municipal Airport,44.88970184,-116.1009979
SMN,Lemhi County Airport,45.1237983704,-113.880996704
MMH,Mammoth Yosemite Airport,37.62409973,-118.8379974
FRD,Friday Harbor Airport,48.5219993591,-123.024002075
ESD,Orcas Island Airport,48.7081985474,-122.910003662
AST,Astoria Regional Airport,46.158000946,-123.878997803
ONP,Newport Municipal Airport,44.580399,-124.057999
EMK,Emmonak Airport,62.78609848,-164.4909973
UNK,Unalakleet Airport,63.88840103,-160.798996
UUK,Ugnu-Kuparuk Airport,70.33080291750001,-149.598007202
SHX,Shageluk Airport,62.6922988892,-159.569000244
CHU,Chuathbaluk Airport,61.579102,-159.216003
NUI,Nuiqsut Airport,70.2099990845,-151.005996704
EEK,Eek Airport,60.21367264,-162.0438843
KUK,Kasigluk Airport,60.87440109,-162.5240021
KWT,Kwethluk Airport,60.790298461899994,-161.444000244
KWK,Kwigillingok Airport,59.876499,-163.169005
MLL,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977
RSH,Russian Mission Airport,61.7788848877,-161.319458008
KGK,Koliganek Airport,59.726600647,-157.259002686
KMO,Manokotak Airport,58.990200042699996,-159.050003052
CIK,Chalkyitsik Airport,66.6449966431,-143.740005493
EAA,Eagle Airport,64.77639771,-141.151001
HUS,Hughes Airport,66.04109955,-154.2630005
HSL,Huslia Airport,65.69789886,-156.3509979
NUL,Nulato Airport,64.729301,-158.074005
VEE,Venetie Airport,67.0086975098,-146.365997314
WBQ,Beaver Airport,66.362197876,-147.406997681
CEM,Central Airport,65.57379913,-144.7830048
SHG,Shungnak Airport,66.88809967041,-157.16200256348
IYK,Inyokern Airport,35.65879822,-117.8300018
VIS,Visalia Municipal Airport,36.3186988831,-119.392997742
MCE,Merced Regional Macready Field,37.28469849,-120.5139999
CYR,Laguna de Los Patos International Airport,-34.456401824951,-57.770599365234
CPQ,Amarais Airport,-22.85919952392578,-47.10820007324219
GYR,Phoenix Goodyear Airport,33.4225006104,-112.375999451
TWB,Toowoomba Airport,-27.542801,151.916
BBL,Ballera Airport,-27.405633,141.809458
AYK,Arkalyk North Airport,50.318599700927734,66.95279693603516
AGN,Angoon Seaplane Base,57.503601,-134.585007
ELV,Elfin Cove Seaplane Base,58.195201873799995,-136.347000122
FNR,Funter Bay Seaplane Base,58.2543983459,-134.897994995
HNH,Hoonah Airport,58.0961,-135.410111
MTM,Metlakatla Seaplane Base,55.131001,-131.578003
HYG,Hydaburg Seaplane Base,55.206298828125,-132.8280029296875
EGX,Egegik Airport,58.1855010986,-157.375
KPV,Perryville Airport,55.905998,-159.162993
PIP,Pilot Point Airport,57.5803985596,-157.572006226
WSN,South Naknek Nr 2 Airport,58.7033996582,-157.007995605
AKK,Akhiok Airport,56.9387016296,-154.182998657
KYK,Karluk Airport,57.5671005249,-154.449996948
KLN,Larsen Bay Airport,57.5350990295,-153.977996826
ABL,Ambler Airport,67.1063,-157.856989
BKC,Buckland Airport,65.9815979004,-161.149002075
IAN,Bob Baker Memorial Airport,66.9759979248,-160.43699646
OBU,Kobuk Airport,66.9123001099,-156.897003174
ORV,Robert (Bob) Curtis Memorial Airport,66.81790161,-161.0189972
WLK,Selawik Airport,66.60009766,-159.9859924
KTS,Brevig Mission Airport,65.3312988281,-166.466003418
ELI,Elim Airport,64.61470032,-162.2720032
GLV,Golovin Airport,64.5504989624,-163.007003784
TLA,Teller Airport,65.2404022217,-166.339004517
WAA,Wales Airport,65.622593,-168.095
WMO,White Mountain Airport,64.689201355,-163.412994385
KKA,Koyuk Alfred Adams Airport,64.9394989014,-161.154006958
SMK,St Michael Airport,63.49010086,-162.1100006
SKK,Shaktoolik Airport,64.37110138,-161.223999
TNC,Tin City Long Range Radar Station Airport,65.56310272,-167.9219971
AKB,Atka Airport,52.22029877,-174.2059937
IKO,Nikolski Air Station,52.94160079956055,-168.8489990234375
CYT,Yakataga Airport,60.080974,-142.494541
AUK,Alakanuk Airport,62.680042266799994,-164.659927368
KPN,Kipnuk Airport,59.932998657199995,-164.031005859
KFP,False Pass Airport,54.8474006652832,-163.41000366210938
NLG,Nelson Lagoon Airport,56.007499694824,-161.16000366211
PML,Port Moller Airport,56.0060005188,-160.561004639
KLW,Klawock Airport,55.579200744599994,-133.076004028
KWN,Quinhagak Airport,59.7551,-161.845
KOT,Kotlik Airport,63.0306015015,-163.533004761
KYU,Koyukuk Airport,64.8760986328,-157.727005005
SCM,Scammon Bay Airport,61.845298767100005,-165.570999146
NNL,Nondalton Airport,59.980201721191,-154.8390045166
KKH,Kongiganak Airport,59.960800170899994,-162.880996704
NIB,Nikolai Airport,63.0186,-154.358002
AKI,Akiak Airport,60.9029006958,-161.231002808
AIN,Wainwright Airport,70.6380004883,-159.994995117
APZ,Zapala Airport,-38.975498,-70.113602
RDS,Rincon De Los Sauces Airport,-37.3905982971,-68.9041976929
PNT,Tte. Julio Gallardo Airport,-51.67150115966797,-72.52839660644531
SGV,Sierra Grande Airport,-41.5917015076,-65.33940124509999
IGB,Cabo F.A.A. H. R. Bordón Airport,-41.320899963399995,-69.5748977661
NCN,Chenega Bay Airport,60.0773010254,-147.992004395
TKJ,Tok Junction Airport,63.32949829,-142.9539948
IRC,Circle City /New/ Airport,65.830498,-144.076008
SLQ,Sleetmute Airport,61.7005004883,-157.166000366
LMA,Minchumina Airport,63.886002,-152.302002
MLY,Manley Hot Springs Airport,64.99759674069999,-150.643997192
YNP,Natuashish Airport,55.913898,-61.184399
YSO,Postville Airport,54.9105,-59.78507
YWB,Kangiqsujuaq (Wakeham Bay) Airport,61.5886001587,-71.929397583
YTF,Alma Airport,48.50889968869999,-71.64189910889999
YGV,Havre St Pierre Airport,50.281898498535156,-63.61140060424805
YXK,Rimouski Airport,48.47809982299805,-68.49690246582031
XTL,Tadoule Lake Airport,58.7061,-98.512199
XLB,Lac Brochet Airport,58.6175003052,-101.46900177
XSI,South Indian Lake Airport,56.7928009033,-98.9072036743
YBT,Brochet Airport,57.8894,-101.679001
ZGR,Little Grand Rapids Airport,52.04560089111328,-95.4657974243164
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,54.610599517822266,-97.76080322265625
YRS,Red Sucker Lake Airport,54.167198181152344,-93.55719757080078
YOP,Rainbow Lake Airport,58.49140167236328,-119.40799713134766
YBY,Bonnyville Airport,54.304199,-110.744003
ZNA,Nanaimo Harbour Water Airport,49.1833000183,-123.949996948
YGG,Ganges Seaplane Base,48.8545,-123.4969
YDT,Boundary Bay Airport,49.0742,-123.012001
YLY,Langley Airport,49.10079956049999,-122.630996704
YFJ,Wekweètì Airport,64.190804,-114.077002
RNI,Corn Island,12.1628999710083,-83.06379699707031
BZA,San Pedro Airport,13.949999809265137,-84.5999984741211
RFS,Rosita Airport,13.889699935913086,-84.40889739990234
SIU,Siuna,13.727222442626953,-84.77777862548828
WSP,Waspam Airport,14.7391996383667,-83.96939849853516
NCR,San Carlos,11.133399963378906,-84.7699966430664
PLD,Playa Samara/Carrillo Airport,9.8705101013184,-85.481399536133
COZ,Constanza - Expedición 14 de Junio National Airport,18.907499313354,-70.721900939941
NEG,Negril Airport,18.34280014038086,-78.33209991455078
NRR,José Aponte de la Torre Airport,18.245300293,-65.6434020996
SPB,Charlotte Amalie Harbor Seaplane Base,18.338600158691406,-64.9406967163086
ARR,D. Casimiro Szlapelis Airport,-45.013599,-70.812202
JSM,Jose De San Martin Airport,-44.048599243199995,-70.4589004517
UYU,Uyuni Airport,-20.446300506599997,-66.8483963013
RBQ,Rurenabaque Airport,-14.427900314299999,-67.4968032837
ABF,Abaiang Airport,1.798609972000122,173.04100036621094
ABN,Albina Airport,5.512720108032227,-54.05009841918945
DRJ,Drietabbetje Airport,4.111359,-54.672766
MOJ,Moengo Airstrip,5.6076,-54.4003
ICK,Nieuw Nickerie Airport,5.955560207366943,-57.039398193359375
OEM,Vincent Fayks Airport,3.3452799320220947,-55.442501068115234
SMZ,Stoelmanseiland Airport,4.349999904632568,-54.41666793823242
TOT,Totness Airport,5.865829944610596,-56.32749938964844
AGI,Wageningen Airstrip,5.841128,-56.673328
ORJ,Orinduik Airport,4.725269794464111,-60.03499984741211
NAI,Annai Airport,3.959439992904663,-59.12419891357422
IMB,Imbaimadai Airport,5.7081098556518555,-60.2942008972168
KAR,Kamarang Airport,5.865340232849121,-60.614200592041016
USI,Mabaruma Airport,8.199999809265137,-59.78329849243164
MHA,Mahdia Airport,5.277490139007568,-59.151100158691406
PJC,Dr Augusto Roberto Fuster International Airport,-22.639999389648438,-55.83000183105469
ACD,Alcides Fernández Airport,8.51667,-77.3
RVE,Los Colonizadores Airport,6.951868,-71.857179
BQJ,Batagay Airport,67.648002624512,134.69500732422
VGZ,Villa Garzón Airport,0.978767,-76.6056
EBG,El Bagre Airport,7.59647,-74.8089
CAQ,Juan H White Airport,7.96847,-75.1985
COG,Mandinga Airport,5.08333,-76.7
TLU,Golfo de Morrosquillo Airport,9.50945,-75.5854
CFB,Cabo Frio Airport,-22.921699523900003,-42.074298858599995
OPS,Presidente João Batista Figueiredo Airport,-11.885000228881836,-55.58610916137695
GRP,Gurupi Airport,-11.73960018157959,-49.132198333740234
CMP,Santana do Araguaia Airport,-9.31997013092041,-50.32849884033203
BVS,Breves Airport,-1.6365300416946411,-50.443599700927734
SFK,Soure Airport,-0.6994310021400452,-48.520999908447266
PIN,Parintins Airport,-2.6730198860168457,-56.777198791503906
BRA,Barreiras Airport,-12.078900337219238,-45.00899887084961
STZ,Santa Terezinha Airport,-10.4647216796875,-50.518611907958984
MQH,Minaçu Airport,-13.5491,-48.195301
AUX,Araguaína Airport,-7.22787,-48.240501
NVP,Novo Aripuanã Airport,-5.118030071258545,-60.364898681640625
FRC,Tenente Lund Pressoto Airport,-20.592199,-47.3829
DOU,Dourados Airport,-22.2019,-54.926601
LBR,Lábrea Airport,-7.278969764709473,-64.76950073242188
ROO,Maestro Marinho Franco Airport,-16.586,-54.7248
GPB,Tancredo Thomas de Faria Airport,-25.3875007629,-51.520198822
JCB,Santa Terezinha Airport,-27.1714000702,-51.5532989502
RVD,General Leite de Castro Airport,-17.8347225189209,-50.956111907958984
AAX,Romeu Zema Airport,-19.563199996948,-46.960399627686
MBZ,Maués Airport,-3.37217,-57.7248
RBB,Borba Airport,-4.4063401222229,-59.60240173339844
CIZ,Coari Airport,-4.134059906005859,-63.132598876953125
BAZ,Barcelos Airport,-0.981292,-62.919601
DMT,Diamantino Airport,-14.376899719238281,-56.40039825439453
GNM,Guanambi Airport,-14.208200454711914,-42.74610137939453
QDJ,Tsletsi Airport,34.6657,3.351
NZA,Nzagi Airport,-7.716939926149999,21.358200073200003
LBZ,Lucapa Airport,-8.445727348330001,20.7320861816
KNP,Capanda Airport,-9.76937007904,15.4553194046
AMC,Am Timan Airport,11.0340003967,20.274000167799997
GSQ,Shark El Oweinat International Airport,22.5856990814209,28.71660041809082
MRB,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625
AWA,Awassa Airport,7.066999912261963,38.5
JIJ,Wilwal International Airport,9.3325,42.9121
MKS,Mekane Selam Airport,10.7254,38.7415
DBM,Debra Marcos Airport,10.350000381469727,37.71699905395508
DBT,Debre Tabor Airport,11.967000007629395,38.0
QHR,Harar Meda Airport,8.7163,39.0059
GOB,Robe Airport,7.1160634,40.0463033
MYB,Mayumba Airport,-3.4584197998046875,10.674076080322266
MRE,Mara Serena Lodge Airstrip,-1.406111,35.008057
JJM,Mulika Lodge Airport,0.165083006024,38.1951408386
RBX,Rumbek Airport,6.8249998092699995,29.6690006256
CPA,Cape Palmas Airport,4.3790202140808105,-7.6969499588012695
IHC,Inhaca Airport,-25.9971446991,32.929351806599996
MAX,Ouro Sogui Airport,15.593600273132324,-13.322799682617188
BDI,Bird Island Airport,-3.72472,55.205299
WHF,Wadi Halfa Airport,21.802698135375977,31.521577835083008
NBE,Enfidha - Hammamet International Airport,36.075833,10.438611
HTY,Hatay Airport,36.36277771,36.282222747800006
RVV,Raivavae Airport,-23.885200500499998,-147.662002563
FUO,Foshan Shadi Airport,23.083299636799996,113.069999695
HUZ,Huizhou Airport,23.0499992371,114.599998474
ILD,Lleida-Alguaire Airport,41.728185,0.535023
BIU,Bildudalur Airport,65.64129638671875,-23.546199798583984
GJR,Gjögur Airport,65.99530029296875,-21.326900482177734
SAK,Sauðárkrókur Airport,65.73169708249999,-19.572799682599996
IIA,Inishmaan Aerodrome,53.09299850463867,-9.568059921264648
ULG,Ulgii Mongolei Airport,48.9933013916,89.9225006104
KQT,Qurghonteppa International Airport,37.86640167236328,68.86470031738281
VGD,Vologda Airport,59.282501220703125,39.944400787353516
ONK,Olenyok Airport,68.514999,112.480003
SYS,Saskylakh Airport,71.92790222168,114.08000183105
LDG,Leshukonskoye Airport,64.8960037231,45.7229995728
HSK,Huesca/Pirineos Airport,42.0760993958,-0.316666990519
CQM,Ciudad Real Central Airport,38.8563888889,-3.97
NJF,Al Najaf International Airport,31.989853,44.404317
CSA,Colonsay Airstrip,56.0574989319,-6.243060112
RKH,Rock Hill - York County Airport,34.9878006,-81.05719757
AGC,Allegheny County Airport,40.354400634765625,-79.9301986694336
VQQ,Cecil Airport,30.2187004089,-81.876701355
FTY,Fulton County Airport Brown Field,33.7790985107,-84.5214004517
TII,Tarin Kowt Airport,32.604198455799995,65.8657989502
ZAJ,Zaranj Airport,30.972222,61.865833
CCN,Chakcharan Airport,34.53300094604492,65.26699829101562
FUG,Fuyang Xiguan Airport,32.882157,115.734364
LCX,Longyan Guanzhishan Airport,25.6746997833,116.747001648
BSD,Baoshan Yunduan Airport,25.053301,99.168297
ACX,Xingyi Airport,25.0863888889,104.959444444
HZH,Liping Airport,26.32217,109.1499
OSU,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998
ADS,Addison Airport,32.9686012268,-96.8364028931
DSI,Destin Executive Airport,30.40010071,-86.47149658
KHE,Kherson International Airport,46.6758,32.506401
SZS,Ryan's Creek Aerodrome,-46.8997,168.100998
HJJ,Zhijiang Airport,27.4411111111,109.7
YQI,Yarmouth Airport,43.826900482177734,-66.08809661865234
ISO,Kinston Regional Jetport At Stallings Field,35.331401825,-77.60880279540001
FFA,First Flight Airport,36.0181999207,-75.67130279540001
LNJ,Lintsang Airfield,23.738100051900002,100.025001526
CKS,Carajás Airport,-6.11527776718,-50.0013885498
MWK,Tarempa Airport,3.3481199741363525,106.25800323486328
PGU,Persian Gulf International Airport,27.379601,52.737701
YES,Yasouj Airport,30.700500488281,51.545101165771
OSM,Mosul International Airport,36.305801,43.1474
TJH,Tajima Airport,35.51279830932617,134.78700256347656
AXJ,Amakusa Airport,32.482498,130.158997
KKX,Kikai Airport,28.321300506599997,129.927993774
AGJ,Aguni Airport,26.5925006866,127.240997314
ULZ,Donoi Airport,47.7093,96.5258
UGA,Bulgan Airport,48.85499954223633,103.47599792480469
ULO,Ulaangom Airport,50.066588,91.938273
LBX,Lubang Airport,13.855400085449219,120.1050033569336
TJU,Kulob Airport,37.98809814453125,69.80500030517578
CMJ,Chi Mei Airport,23.2131004333,119.417999268
TAZ,Daşoguz Airport,41.761101,59.826698
BWB,Barrow Island Airport,-20.86440086364746,115.40599822998047
DRB,Derby Airport,-17.3700008392334,123.66100311279297
WGE,Walgett Airport,-30.032800674438477,148.12600708007812
BRT,Bathurst Island Airport,-11.769200325012207,130.6199951171875
DKI,Dunk Island Airport,-17.9416999817,146.13999939
LZR,Lizard Island Airport,-14.673273,145.454571
HLT,Hamilton Airport,-37.64889907836914,142.06500244140625
HCQ,Halls Creek Airport,-18.23390007019043,127.66999816894531
FIZ,Fitzroy Crossing Airport,-18.181900024414062,125.55899810791016
RVT,Ravensthorpe Airport,-33.7971992493,120.208000183
PVU,Provo Municipal Airport,40.219200134277,-111.72299957275
SBS,Steamboat Springs Bob Adams Field,40.5163002,-106.8659973
DTA,Delta Municipal Airport,39.3805999756,-112.508003235
PUC,Carbon County Regional/Buck Davis Field,39.61389923,-110.7509995
LAM,Los Alamos Airport,35.8797988892,-106.268997192
HII,Lake Havasu City Airport,34.571098,-114.358002
INW,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573
DGL,Douglas Municipal Airport,31.3425998688,-109.505996704
MZK,Marakei Airport,2.058609962463379,173.27099609375
AEA,Abemama Atoll Airport,0.49083301424980164,173.82899475097656
AAK,Buariki Airport,0.1852779984474182,173.63699340820312
KUC,Kuria Airport,0.2186110019683838,173.44200134277344
AIS,Arorae Island Airport,-2.61611008644104,176.80299377441406
TMN,Tamana Island Airport,-2.485830068588257,175.97000122070312
BEZ,Beru Airport,-1.3547199964523315,176.0070037841797
NIG,Nikunau Airport,-1.31444001198,176.410003662
BBG,Butaritari Atoll Airport,3.08583,172.811005
MTK,Makin Island Airport,3.3744399547576904,172.99200439453125
MNK,Maiana Airport,1.0036100149154663,173.031005859375
NON,Nonouti Airport,-0.6397219896316528,174.42799377441406
TSU,Tabiteuea South Airport,-1.4744399785995483,175.06399536132812
WTZ,Whitianga Airport,-36.83169937133789,175.6790008544922
KTF,Takaka Airport,-40.81330108642578,172.77499389648438
AFT,Afutara Aerodrome,-9.19138888889,160.948611111
RNA,Ulawa Airport,-9.86054358262,161.979546547
CHY,Choiseul Bay Airport,-6.711944,156.396111
NNB,Santa Ana Airport,-10.847994,162.454108
XYA,Yandina Airport,-9.092816,159.21841
BPF,Batuna Aerodrome,-8.56202777778,158.119305556
BOW,Bartow Municipal Airport,27.943399429299998,-81.78340148930002
FTI,Fitiuta Airport,-14.2172,-169.425003
LVK,Livermore Municipal Airport,37.6934013367,-121.819999695
RMY,Mariposa Yosemite Airport,37.5108985901,-120.040000916
GFY,Grootfontein Airport,-19.60219955444336,18.122699737548828
NDU,Rundu Airport,-17.956499099731,19.719400405884
TRM,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211
SMO,Santa Monica Municipal Airport,34.015800476100004,-118.450996399
UDD,Bermuda Dunes Airport,33.748401641846,-116.27500152588
SCF,Scottsdale Airport,33.622898101807,-111.91100311279
OLM,Olympia Regional Airport,46.9693985,-122.9029999
RIL,Garfield County Regional Airport,39.526299,-107.726997
SAA,Shively Field,41.444901,-106.823997
PDK,DeKalb Peachtree Airport,33.8755989075,-84.3020019531
BMG,Monroe County Airport,39.145999908447266,-86.61669921875
SUA,Witham Field,27.18169975,-80.22109985
MMU,Morristown Municipal Airport,40.799400329589844,-74.41490173339844
APC,Napa County Airport,38.2132,-122.280998
SDM,Brown Field Municipal Airport,32.572299957275,-116.98000335693
VNC,Venice Municipal Airport,27.071599960327,-82.440299987793
PHK,Palm Beach County Glades Airport,26.78499985,-80.69339752
ECP,Northwest Florida Beaches International Airport,30.357106,-85.795414
SBD,San Bernardino International Airport,34.0954017639,-117.23500061
VAL,Valença Airport,-13.2965,-38.992401
CAU,Caruaru Airport,-8.282389640808105,-36.01350021362305
AWK,Wake Island Airfield,19.282100677490234,166.63600158691406
QNV,Aeroclube Airport,-22.74530029296875,-43.46030044555664
SQL,San Carlos Airport,37.511901855469,-122.25
RWI,Rocky Mount Wilson Regional Airport,35.856300354003906,-77.89189910888672
SXQ,Soldotna Airport,60.47570037841797,-151.03399658203125
SEE,Gillespie Field,32.826198577881,-116.97200012207
PHA,Phan Rang Airport,11.6335000992,108.952003479
SQH,Na-San Airport,21.216999053955078,104.03299713134766
TKF,Truckee Tahoe Airport,39.319999694799996,-120.13999939
FRJ,Fréjus Airport,43.4175,6.7357
GEX,Geelong Airport,-38.224998474121094,144.33299255371094
LVM,Mission Field,45.6994018555,-110.447998047
GMV,Monument Valley Airport,37.016700744599994,-110.200996399
JRA,West 30th St. Heliport,40.754501,-74.007103
LAL,Lakeland Linder International Airport,27.988899,-82.018602
SYH,Syangboche Airport,27.8112,86.7124
RBK,French Valley Airport,33.5741996765,-117.127998352
FNU,Oristano-Fenosu Airport,39.895308,8.642661
MYQ,Mysore Airport,12.23,76.655833
MGY,Dayton-Wright Brothers Airport,39.5890007019,-84.224899292
FDY,Findlay Airport,41.013500213600004,-83.66870117190001
PEA,Penneshaw Airport,-35.7558462874,137.962875366
EMP,Emporia Municipal Airport,38.3320999146,-96.19120025630001
HYC,Wycombe Air Park,51.6116981506,-0.8083329796790001
BBP,Bembridge Airport,50.6781005859,-1.10943996906
SPF,Black Hills Airport-Clyde Ice Field,44.48030090332,-103.78299713135
QYD,Oksywie Military Air Base,54.57970047,18.51720047
OLV,Olive Branch Airport,34.9786987305,-89.78690338130001
KNA,Viña del mar Airport,-32.9496,-71.4786
ONQ,Zonguldak Airport,41.506401062,32.0886001587
BJC,Rocky Mountain Metropolitan Airport,39.90879822,-105.1169968
SLE,Salem Municipal Airport/McNary Field,44.90950012,-123.0029984
UTM,Tunica Municipal Airport,34.680999755859,-90.346702575684
ZKB,Kasaba Bay Airport,-8.524999618530273,30.663000106811523
LND,Hunt Field,42.8152008057,-108.730003357
MWC,Lawrence J Timmerman Airport,43.110401,-88.034401
JVL,Southern Wisconsin Regional Airport,42.620300293,-89.0416030884
LZU,Gwinnett County Briscoe Field,33.97809982,-83.96240234
BWG,Bowling Green Warren County Regional Airport,36.964500427199994,-86.41970062259999
RVS,Richard Lloyd Jones Jr Airport,36.039600372314,-95.984596252441
NHD,Al Minhad Air Base,25.0268001556,55.3661994934
KGO,Kirovograd Airport,48.54280090332031,32.28499984741211
DBB,El Alamein International Airport,30.92449951171875,28.46139907836914
BCE,Bryce Canyon Airport,37.706401825,-112.144996643
CKL,Chkalovskiy Air Base,55.8783,38.061699
TCZ,Tengchong Tuofeng Airport,24.9380555556,98.48583333330001
UKS,Belbek Airport,44.688999176,33.570999145500004
OAZ,Camp Bastion Airport,31.863800048799998,64.2246017456
JCI,New Century Aircenter Airport,38.8308982849,-94.890296936
ESN,Easton Newnam Field,38.8041992188,-76.06900024410001
HMR,Stafsberg Airport,60.81809997558594,11.067999839782715
MYV,Yuba County Airport,39.09780121,-121.5699997
DUC,Halliburton Field,34.47090149,-97.9598999
UVA,Garner Field,29.2112998962,-99.743598938
LOT,Lewis University Airport,41.6072998,-88.09619904
CCR,Buchanan Field,37.9897003174,-122.056999207
OCA,Ocean Reef Club Airport,25.325399398804,-80.274803161621
YUS,Yushu Batang Airport,32.836388888900004,97.0363888889
HIA,Lianshui Airport,33.7908333333,119.125
YOO,Toronto/Oshawa Executive Airport,43.922798,-78.894997
LHA,Lahr Airport,48.3693008423,7.82772016525
NYW,Monywar Airport,22.221638,95.093479
ATO,Ohio University Snyder Field,39.2109985352,-82.23139953610001
SGH,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543
HEX,Herrera Airport,18.4696998596,-69.9693984985
CDA,Cooinda Airport,-12.903300285339355,132.53199768066406
JAB,Jabiru Airport,-12.658300399780273,132.89300537109375
HGS,Hastings Airport,8.397130012512207,-13.12909984588623
TOP,Philip Billard Municipal Airport,39.068698883057,-95.622497558594
MQY,Smyrna Airport,36.0089988708,-86.5201034546
UOS,Franklin County Airport,35.205101013184,-85.898101806641
NGQ,Ngari Gunsa Airport,32.1,80.0530555556
CSO,Cochstedt Airport,51.8563995361,11.42029953
PWK,Chicago Executive Airport,42.114222,-87.901494
KLS,Southwest Washington Regional Airport,46.11800003049999,-122.898002625
ZTA,Tureia Airport,-20.78969955444336,-138.57000732421875
PUE,Puerto Obaldia Airport,8.667,-77.418
KHC,Kerch Airport,45.372501373291016,36.40140151977539
UKA,Ukunda Airstrip,-4.29333,39.571098
ILN,Wilmington Airpark,39.427898407,-83.792098999
AVW,Marana Regional Airport,32.4095993042,-111.218002319
CGZ,Casa Grande Municipal Airport,32.954899,-111.766998
BXK,Buckeye Municipal Airport,33.42039871,-112.685997
MMI,McMinn County Airport,35.39730072,-84.56259918
STK,Sterling Municipal Airport,40.61529922,-103.2649994
RWL,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969
CDW,Essex County Airport,40.875198364300005,-74.2814025879
AIZ,Lee C Fine Memorial Airport,38.0960006714,-92.54949951170002
TVI,Thomasville Regional Airport,30.901599884033,-83.881301879883
HSH,Henderson Executive Airport,35.9728012085,-115.134002686
GML,Gostomel Airport,50.60350036621094,30.1919002532959
TMA,Henry Tift Myers Airport,31.4290008545,-83.4885025024
RDO,Radom Airport,51.3891983032,21.213300705
DVT,Phoenix Deer Valley Airport,33.6883010864,-112.083000183
YRV,Revelstoke Airport,50.9667015076,-118.182998657
FRG,Republic Airport,40.7288017273,-73.4133987427
ZHY,Zhongwei Shapotou Airport,37.573125,105.154454
MCL,McKinley National Park Airport,63.7326011658,-148.910995483
PPC,Prospect Creek Airport,66.814102172852,-150.64399719238
KHW,Khwai River Lodge Airport,-19.149999618530273,23.783000946044922
TXG,Taichung Airport,24.18630027770996,120.65399932861328
HLG,Wheeling Ohio County Airport,40.1749992371,-80.6463012695
XYE,Ye Airport,15.300000190734863,97.86699676513672
DWC,Al Maktoum International Airport,24.896356,55.161389
RKP,Aransas County Airport,28.0867996216,-97.0446014404
MVV,Megève Airport,45.82080078125,6.652219772338867
